quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.83,0.70725,0.12,0.1736
2025-03-31,0.4,0.35702,0.04,0.1204
2024-12-31,0.64,0.71464,-0.07,-0.104399994
2024-09-30,0.91,0.8992,0.01,0.012
