GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-24 14:57:13,Benchmark,Buy,Buy,main
2024-06-21 12:59:19,Benchmark,Buy,Buy,main
2024-06-14 14:22:52,Benchmark,Buy,Hold,up
2022-11-30 10:04:18,Benchmark,Hold,Buy,down
2022-09-23 12:35:22,Benchmark,Buy,,main
2022-09-15 16:22:02,Sidoti & Co.,Neutral,Buy,down
2021-05-07 11:13:28,Benchmark,Buy,Hold,up
2020-08-24 10:15:43,Benchmark,Hold,Buy,down
2020-06-01 13:10:54,Sidoti & Co.,Neutral,,main
2020-03-25 13:10:27,Sidoti & Co.,Neutral,,main
2020-03-16 13:04:14,Sidoti & Co.,Neutral,,main
2019-12-18 15:10:36,Sidoti & Co.,Neutral,,main
2019-10-07 10:52:55,Raymond James,Market Perform,Strong Buy,down
2019-09-23 11:36:49,Raymond James,Strong Buy,,main
2019-03-21 10:28:34,Raymond James,Strong Buy,Outperform,up
2018-09-24 11:44:19,Raymond James,Outperform,Outperform,main
2017-09-01 14:09:02,Sidoti & Co.,Buy,Neutral,up
2017-06-23 11:18:52,Raymond James,Outperform,Strong Buy,down
2016-11-04 11:51:28,Seaport Global,Neutral,,init
2015-12-23 13:48:47,Raymond James,Market Perform,Strong Buy,down
2014-03-26 12:00:00,Raymond James,Strong Buy,Outperform,up
2014-03-13 12:00:00,Longbow Research,Neutral,Buy,down
2013-06-21 11:54:47,Longbow Research,Buy,Neutral,up
2013-03-15 12:20:48,Raymond James,Outperform,Strong Buy,down
