quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.01,-0.0775,0.09,1.1290001
2025-03-31,-0.07,-0.10333,0.03,0.32259998
2024-12-31,-0.09,-0.12475,0.03,0.2786
2024-09-30,-0.18,-0.16741,-0.01,-0.0752
