Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2025-03-18 20:00:00-04:00,,,
2024-11-12 19:00:00-05:00,,,
2024-11-11 19:00:00-05:00,-0.14,-0.28,-100.0
2024-08-12 20:00:00-04:00,-0.83,-0.83,
2024-05-08 20:00:00-04:00,-0.79,-0.78,1.27
2024-03-20 20:00:00-04:00,-0.87,-0.77,11.49
2023-11-08 19:00:00-05:00,-1.12,-0.69,38.39
2023-08-09 20:00:00-04:00,-1.13,-0.69,38.94
2023-05-10 20:00:00-04:00,-1.1,-0.6,45.45
