quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-1.24,-1.31494,0.07,0.056999996
2025-03-31,-0.49,-1.30299,0.81,0.6239
2024-12-31,-5.9,-3.77967,-2.12,-0.561
2024-09-30,-10.44,-8.72448,-1.72,-0.1966
