quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,-0.12,0.08,-0.2,-2.5
2025-01-31,0.25,0.18,0.07,0.38889998
2024-10-31,2.87,0.13,2.74,21.076899
2024-07-31,-0.11,0.02,-0.13,-6.5
