GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-05 12:12:15,Goldman Sachs,Neutral,Neutral,main
2024-07-31 09:38:03,Morgan Stanley,Overweight,Overweight,main
2024-07-26 16:38:53,Mizuho,Outperform,Outperform,main
2024-07-16 15:21:14,JP Morgan,Overweight,Overweight,main
2024-05-23 12:35:53,JP Morgan,Overweight,Overweight,main
2024-05-16 17:31:46,Oppenheimer,Outperform,Outperform,reit
2024-05-13 16:19:03,TD Cowen,Buy,Buy,main
2024-04-22 16:42:14,B. Riley Securities,Buy,Buy,main
2024-03-13 14:36:42,B of A Securities,Buy,Buy,main
2024-02-26 15:58:14,Morgan Stanley,Overweight,Overweight,main
2024-02-20 15:31:53,Goldman Sachs,Neutral,Neutral,main
2024-02-16 17:47:25,Goldman Sachs,Neutral,Neutral,main
2024-02-05 20:22:17,B. Riley Securities,Buy,Buy,main
2024-01-03 20:07:17,Mizuho,Buy,Buy,main
2023-11-28 09:22:44,Goldman Sachs,Neutral,,init
2023-11-21 09:07:03,Mizuho,Buy,,init
2023-10-20 11:10:48,Exane BNP Paribas,Outperform,,init
2023-10-17 10:20:02,Morgan Stanley,Overweight,Equal-Weight,up
2023-10-03 14:58:54,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-09-20 12:31:44,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-18 08:58:39,Citigroup,Neutral,,init
2023-08-15 11:32:03,B of A Securities,Buy,Neutral,up
2023-06-23 13:58:26,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-06-02 12:12:55,B of A Securities,Neutral,Neutral,main
2023-03-23 20:36:56,B of A Securities,Neutral,Neutral,main
2023-02-27 21:38:33,B of A Securities,Neutral,Neutral,main
2023-02-23 15:19:48,Cowen & Co.,Outperform,,main
2023-02-21 14:11:34,Oppenheimer,Outperform,,main
2023-02-17 14:42:41,Oppenheimer,Outperform,,main
2023-02-17 13:00:49,JP Morgan,Overweight,,main
2023-01-24 12:18:38,B of A Securities,Neutral,Underperform,up
2023-01-10 14:07:07,Morgan Stanley,Equal-Weight,,main
2022-10-31 13:06:42,Oppenheimer,Outperform,,main
2022-10-25 13:36:12,B. Riley Securities,Buy,,main
2022-10-20 14:00:25,JP Morgan,Overweight,,main
2022-08-18 20:46:37,B of A Securities,Underperform,Underperform,main
2022-08-18 13:06:24,Morgan Stanley,Equal-Weight,,main
2022-08-08 14:44:42,JP Morgan,Overweight,,main
2022-07-26 20:45:04,B of A Securities,Underperform,Underperform,main
2022-06-13 12:08:23,Morgan Stanley,Equal-Weight,,main
2022-04-22 14:50:44,B. Riley Securities,Buy,,main
2022-04-20 14:36:42,Morgan Stanley,Equal-Weight,,main
2022-03-22 13:35:04,Morgan Stanley,Equal-Weight,,main
2022-02-15 11:34:37,UBS,Buy,Neutral,up
2022-01-26 21:54:48,B of A Securities,Underperform,Underperform,main
2021-12-09 13:58:57,Morgan Stanley,Equal-Weight,,main
2021-11-30 13:18:10,B. Riley Securities,Buy,,main
2021-10-14 11:11:54,Berenberg,Buy,,init
2021-09-21 10:25:38,Keybanc,Sector Weight,,init
2021-08-30 12:21:06,B. Riley Securities,Buy,,main
2021-08-12 20:43:07,B of A Securities,Underperform,Underperform,main
2021-04-29 16:13:26,B of A Securities,Underperform,Neutral,down
2021-03-10 14:36:37,Morgan Stanley,Equal-Weight,,main
2021-01-12 21:49:07,B of A Securities,Neutral,Neutral,main
2021-01-12 14:24:55,Morgan Stanley,Equal-Weight,,main
2020-12-09 21:50:39,B of A Securities,Neutral,Neutral,main
2020-11-17 14:06:14,Morgan Stanley,Equal-Weight,,main
2020-10-20 13:19:35,Morgan Stanley,Equal-Weight,,main
2020-09-18 12:28:34,Morgan Stanley,Equal-Weight,,main
2020-08-14 12:32:51,Morgan Stanley,Equal-Weight,,main
2020-08-13 20:52:21,B of A Securities,Neutral,Buy,down
2020-07-17 14:39:07,Morgan Stanley,Equal-Weight,,main
2020-06-17 13:25:47,Morgan Stanley,Equal-Weight,,main
2020-06-16 09:47:49,BTIG,Buy,,init
2020-05-15 12:28:08,Morgan Stanley,Equal-Weight,,main
2020-05-08 16:12:01,JP Morgan,Overweight,,main
2020-04-15 13:56:18,Morgan Stanley,Equal-Weight,,main
2020-03-27 15:31:13,JP Morgan,Overweight,,main
2020-03-27 13:34:45,Morgan Stanley,Equal-Weight,,main
2020-02-21 12:41:54,B. Riley Securities,Buy,,main
2019-11-08 12:38:09,UBS,Neutral,,main
2018-11-30 11:25:26,UBS,Neutral,Buy,down
2018-11-02 16:36:40,JP Morgan,Overweight,Overweight,main
2018-09-11 11:37:10,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-06-14 12:00:39,JP Morgan,Overweight,,init
2018-03-16 11:55:01,UBS,Buy,,init
2018-02-22 14:34:54,Baird,Outperform,Outperform,main
2018-02-22 13:01:04,B. Riley Securities,Buy,,main
2017-11-02 16:34:34,Oppenheimer,Outperform,,main
2017-07-10 08:13:46,Morgan Stanley,Equal-Weight,,main
2016-09-14 12:27:27,UBS,Buy,,main
2016-09-08 08:25:38,Barclays,Overweight,,init
