quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.38,0.3925,-0.01,-0.0318
2025-03-31,0.42,0.4575,-0.04,-0.081999995
2024-12-31,0.48,0.495,-0.02,-0.030299999
2024-09-30,0.58,0.545,0.03,0.0642
