GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-11 09:51:52,Morgan Stanley,Equal-Weight,,init
2024-04-16 13:49:04,Goldman Sachs,Sell,Sell,main
2024-03-11 13:16:18,Goldman Sachs,Sell,Sell,main
2024-03-08 16:06:31,Goldman Sachs,Sell,Sell,main
2023-09-27 13:32:28,DA Davidson,Buy,Neutral,up
2023-09-14 14:47:29,DA Davidson,Neutral,Neutral,main
2023-09-14 14:47:04,Baird,Outperform,Outperform,main
2023-06-14 16:00:23,BMO Capital,Market Perform,,main
2023-06-09 14:37:46,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-06-09 14:22:15,Goldman Sachs,Sell,Sell,main
2023-06-09 13:40:45,Credit Suisse,Underperform,Underperform,main
2023-03-13 11:17:38,DA Davidson,Neutral,,main
2023-03-09 13:08:31,Credit Suisse,Underperform,,main
2023-03-06 10:02:10,Baird,Outperform,Neutral,up
2023-01-13 12:51:57,BMO Capital,Market Perform,,main
2022-06-29 08:46:02,DA Davidson,Neutral,,init
2022-06-10 10:52:20,Credit Suisse,Underperform,,main
2022-06-09 13:09:02,BMO Capital,Market Perform,,main
2022-06-09 10:50:49,Goldman Sachs,Sell,,main
2022-04-18 12:46:50,Morgan Stanley,Equal-Weight,,main
2022-04-08 11:51:00,Baird,Neutral,Outperform,down
2022-03-11 12:49:46,Credit Suisse,Underperform,,main
2021-12-21 12:01:42,Credit Suisse,Underperform,,main
2021-12-17 13:20:39,Goldman Sachs,Sell,,main
2021-12-16 14:26:37,Morgan Stanley,Equal-Weight,,main
2021-12-09 14:34:50,Morgan Stanley,Equal-Weight,,main
2021-10-13 14:49:00,Morgan Stanley,Equal-Weight,,main
2021-09-09 13:00:30,Morgan Stanley,Equal-Weight,,main
2021-06-16 11:05:57,Credit Suisse,Underperform,,main
2021-06-09 11:44:28,Morgan Stanley,Equal-Weight,,main
2021-04-16 13:34:21,Morgan Stanley,Equal-Weight,,main
2021-03-11 15:07:33,Morgan Stanley,Equal-Weight,,main
2020-12-15 12:59:36,Morgan Stanley,Equal-Weight,Underweight,up
2020-12-10 11:22:55,Jefferies,Hold,Buy,down
2020-09-10 12:37:13,Credit Suisse,Underperform,,main
2020-06-09 12:06:03,Morgan Stanley,Underweight,,main
2020-06-09 10:33:57,Credit Suisse,Underperform,Neutral,down
2020-05-11 15:05:14,Wells Fargo,Underweight,,main
2020-04-13 14:52:11,Baird,Outperform,,main
2020-03-25 14:09:18,Wells Fargo,Underweight,,main
2020-03-24 13:19:01,Baird,Outperform,,main
2020-03-19 16:58:02,Goldman Sachs,Sell,,main
2020-03-17 14:45:17,Morgan Stanley,Underweight,,main
2020-01-14 11:58:22,Wells Fargo,Underweight,Equal-Weight,down
2019-12-20 14:42:20,Baird,Outperform,,main
2019-12-20 13:33:27,Deutsche Bank,Hold,,main
2019-12-20 13:16:58,Wells Fargo,Equal-Weight,,main
2019-12-16 11:32:11,Morgan Stanley,Underweight,Equal-Weight,down
2019-10-15 12:24:16,Wells Fargo,Market Perform,,main
2019-09-27 10:44:26,BMO Capital,Market Perform,Outperform,down
2019-09-09 11:45:30,BMO Capital,Outperform,,main
2019-09-06 13:52:21,Wells Fargo,Market Perform,,main
2019-09-06 13:42:20,Morgan Stanley,Equal-Weight,,main
2019-08-08 11:02:15,Goldman Sachs,Sell,Neutral,down
2019-01-22 12:45:34,Credit Suisse,Neutral,Outperform,down
2018-12-21 14:20:22,Wells Fargo,Market Perform,Market Perform,main
2018-12-21 14:06:32,Baird,Outperform,Outperform,main
2018-12-04 14:13:42,Wells Fargo,Market Perform,Market Perform,main
2018-10-01 11:03:59,Stifel,Hold,Buy,down
2018-09-07 12:27:08,Credit Suisse,Outperform,Outperform,main
2018-09-07 11:08:08,Stifel,Buy,Buy,main
2018-06-12 11:09:41,BMO Capital,Outperform,Outperform,main
2018-06-11 12:23:19,Credit Suisse,Outperform,Outperform,main
2018-06-08 11:53:13,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-06-08 11:06:13,Stifel,Buy,Buy,main
2018-06-07 14:23:59,SunTrust Robinson Humphrey,Hold,Buy,down
2018-05-07 11:15:09,Stifel,Buy,Buy,main
2018-03-12 13:35:27,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-03-09 13:32:39,Wells Fargo,Market Perform,Outperform,down
2018-03-09 13:11:45,Credit Suisse,Outperform,Outperform,main
2018-03-09 13:03:43,Stifel,Buy,Buy,main
2018-03-02 12:25:04,Morgan Stanley,Equal-Weight,,init
2017-11-17 12:22:35,SunTrust Robinson Humphrey,Buy,,init
2017-03-15 12:55:28,BMO Capital,Outperform,,init
2017-02-22 14:20:30,Jefferies,Buy,,init
2017-02-21 17:55:33,Morgan Stanley,Equal-Weight,,init
2017-02-21 17:51:52,Goldman Sachs,Neutral,,init
2017-02-21 17:38:39,Deutsche Bank,Hold,,init
2017-02-21 17:22:38,Stifel,Buy,,init
2017-02-21 12:23:46,Credit Suisse,Outperform,,init
