quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.14,0.155,-0.01,-0.0968
2025-03-31,0.15,0.18,-0.03,-0.1667
2024-12-31,0.37,0.22533,0.14,0.64199996
2024-09-30,0.16,0.235,-0.07,-0.3191
