GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-25 15:51:21,DA Davidson,Neutral,Neutral,main
2024-07-25 13:26:50,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-24 15:48:07,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2024-03-01 17:23:17,Janney Montgomery Scott,Neutral,,init
2024-01-24 20:36:20,Stephens & Co.,Equal-Weight,Equal-Weight,main
2023-10-30 16:25:01,Piper Sandler,Neutral,Neutral,main
2023-10-02 12:08:57,DA Davidson,Neutral,Buy,down
2023-04-25 12:16:32,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-24 13:57:09,Piper Sandler,Neutral,,main
2023-04-24 12:41:00,DA Davidson,Buy,,main
2023-04-21 10:19:42,Stephens & Co.,Equal-Weight,,main
2023-04-06 12:36:31,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-04 08:52:12,Stephens & Co.,Equal-Weight,,init
2023-02-06 13:12:33,"Keefe, Bruyette & Woods",Market Perform,,main
2022-04-22 13:36:16,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2022-03-22 08:48:25,DA Davidson,Buy,,init
2021-01-25 12:30:54,Piper Sandler,Overweight,Neutral,up
2019-09-26 12:58:20,Piper Sandler,Buy,Hold,up
2019-01-18 12:00:41,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2018-11-19 15:35:29,Boenning & Scattergood,Outperform,Neutral,up
2018-10-19 09:52:30,Baird,Outperform,Neutral,up
2018-06-26 13:46:23,Piper Sandler,Buy,Hold,up
2018-04-24 12:09:32,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2018-02-22 13:23:15,Stephens & Co.,Overweight,Equal-Weight,up
2015-07-17 15:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2015-06-24 11:10:56,Drexel Hamilton,Hold,,init
2015-04-21 13:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-04-17 13:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2015-04-17 10:11:50,Baird,Neutral,Outperform,down
2015-04-02 10:57:41,Raymond James,Market Perform,Outperform,down
2014-07-18 10:33:12,B of A Securities,Outperform,Neutral,up
2014-07-18 10:33:11,Raymond James,Outperform,Market Perform,up
2014-04-23 04:18:58,SunTrust Robinson Humphrey,Neutral,,main
2013-10-15 11:42:41,"Keefe, Bruyette & Woods",Market Perform,,init
