quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.3127,1.2875,0.03,0.0196
2025-03-31,0.6726,0.7325,-0.06,-0.08180001
2024-12-31,0.7805,0.662,0.12,0.17899999
2024-09-30,1.1723,1.272,-0.1,-0.0784
