quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.16,0.14,0.02,0.1429
2025-03-31,0.2,0.0925,0.11,1.1622
2024-12-31,-0.2285,-0.01,-0.22,-21.85
2024-09-30,-0.0046,0.01,-0.01,-1.46
