GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-01 15:44:31,Piper Sandler,Neutral,Neutral,main
2024-07-30 12:48:30,"Keefe, Bruyette & Woods",Outperform,Outperform,reit
2024-05-01 14:34:51,"Keefe, Bruyette & Woods",Outperform,Outperform,reit
2024-02-21 13:08:01,Piper Sandler,Neutral,,init
2024-02-09 18:02:12,Stephens & Co.,Equal-Weight,Equal-Weight,main
2023-08-01 14:36:11,Stephens & Co.,Overweight,Overweight,reit
2023-04-06 14:00:50,"Keefe, Bruyette & Woods",Outperform,,main
2023-02-08 12:44:28,Stephens & Co.,Overweight,,main
2022-11-30 11:43:21,Janney Montgomery Scott,Buy,,init
2020-10-26 12:02:57,Piper Sandler,Overweight,,main
2020-09-29 13:12:17,Piper Sandler,Overweight,,main
2020-07-07 11:25:42,Stephens & Co.,Overweight,,init
2020-02-11 13:02:13,Boenning & Scattergood,Outperform,Neutral,up
2019-08-09 11:53:45,DA Davidson,Buy,Neutral,up
2019-07-08 10:32:04,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2018-09-19 12:38:04,Hovde Group,Outperform,Market Perform,up
2018-04-30 13:06:47,DA Davidson,Neutral,Neutral,main
2017-04-07 10:35:44,DA Davidson,Neutral,,init
2016-11-29 10:33:27,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2016-07-25 17:03:25,"Keefe, Bruyette & Woods",Market Perform,,main
2016-07-11 11:52:28,Hovde Group,Market Perform,Outperform,down
2016-04-25 11:51:37,Hovde Group,Outperform,Market Perform,up
