GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 09:50:22,Mizuho,Neutral,Outperform,down
2024-08-02 22:41:24,Rosenblatt,Sell,Sell,main
2024-08-02 17:59:02,Northland Capital Markets,Outperform,Outperform,main
2024-08-02 17:42:24,UBS,Neutral,Neutral,main
2024-08-02 17:18:02,Roth MKM,Neutral,Neutral,main
2024-08-02 14:58:52,Barclays,Equal-Weight,Equal-Weight,main
2024-08-02 14:51:54,Cantor Fitzgerald,Neutral,Neutral,main
2024-08-02 14:22:39,Wedbush,Neutral,Neutral,main
2024-08-02 13:06:28,Truist Securities,Hold,Hold,main
2024-08-02 12:37:14,JP Morgan,Underweight,Underweight,main
2024-08-02 12:22:26,Susquehanna,Neutral,Neutral,main
2024-08-02 12:10:02,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-08-02 10:52:02,Raymond James,Market Perform,Outperform,down
2024-08-02 10:38:29,Goldman Sachs,Sell,Sell,main
2024-08-02 10:28:39,Deutsche Bank,Hold,Hold,main
2024-08-02 10:21:36,B of A Securities,Underperform,Neutral,down
2024-07-16 16:27:01,Cantor Fitzgerald,Neutral,Neutral,reit
2024-05-16 10:08:51,Wolfe Research,Peer Perform,Underperform,up
2024-05-09 12:44:04,Goldman Sachs,Sell,Sell,main
2024-04-26 18:24:03,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-26 17:21:19,TD Cowen,Hold,Hold,main
2024-04-26 16:28:18,Roth MKM,Neutral,Neutral,main
2024-04-26 15:45:57,Truist Securities,Hold,Hold,main
2024-04-26 14:04:51,Susquehanna,Neutral,Neutral,main
2024-04-26 14:00:31,Barclays,Equal-Weight,Equal-Weight,main
2024-04-26 13:11:10,Wedbush,Neutral,Neutral,main
2024-04-26 12:44:12,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-04-26 12:43:36,Bernstein,Market Perform,Market Perform,main
2024-04-26 12:37:33,Evercore ISI Group,In-Line,In-Line,main
2024-04-26 11:53:59,Rosenblatt,Sell,Sell,main
2024-04-26 11:36:30,Mizuho,Buy,Buy,main
2024-04-26 11:27:12,Goldman Sachs,Sell,Sell,main
2024-04-26 11:20:12,Needham,Hold,,reit
2024-04-26 10:32:57,JP Morgan,Underweight,Underweight,main
2024-04-23 11:14:58,HSBC,Hold,Hold,main
2024-04-17 13:39:22,Wedbush,Neutral,Neutral,reit
2024-04-17 12:25:58,Susquehanna,Neutral,Neutral,main
2024-04-16 09:34:36,Evercore ISI Group,In-Line,,init
2024-04-15 14:49:46,Citigroup,Neutral,Neutral,main
2024-04-12 11:56:47,B of A Securities,Neutral,Neutral,main
2024-04-09 13:33:22,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-08 17:53:39,Cantor Fitzgerald,Neutral,Neutral,main
2024-04-04 13:32:15,Susquehanna,Neutral,Neutral,main
2024-04-03 13:43:38,Benchmark,Buy,Buy,reit
2024-04-03 13:36:52,Truist Securities,Hold,Hold,main
2024-04-03 13:30:13,Cantor Fitzgerald,Neutral,Neutral,reit
2024-04-03 13:22:22,Wedbush,Neutral,Neutral,reit
2024-04-03 12:52:58,Stifel,Hold,Hold,main
2024-04-01 13:21:51,UBS,Neutral,Neutral,main
2024-03-11 15:49:54,Cantor Fitzgerald,Neutral,Neutral,reit
2024-03-07 16:18:00,UBS,Neutral,Neutral,main
2024-02-23 12:56:33,Rosenblatt,Sell,Sell,reit
2024-02-16 14:58:08,Wedbush,Neutral,Neutral,reit
