quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.41,0.38831,0.02,0.0559
2025-03-31,0.54,0.47474,0.07,0.1375
2024-12-31,1.93,0.4424,1.49,3.3626
2024-09-30,0.49,0.47316,0.02,0.0356
