GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-01 17:54:55,Deutsche Bank,Hold,Hold,main
2024-08-01 16:40:56,RBC Capital,Outperform,Outperform,reit
2024-08-01 16:37:36,BMO Capital,Market Perform,Market Perform,main
2024-08-01 12:26:49,Baird,Outperform,Outperform,main
2024-07-31 17:51:34,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-07-09 20:24:56,UBS,Neutral,Neutral,main
2024-06-25 16:13:53,Evercore ISI Group,In-Line,In-Line,main
2024-05-02 14:28:43,BMO Capital,Market Perform,Market Perform,main
2024-03-26 18:05:20,Evercore ISI Group,In-Line,In-Line,main
2024-01-08 16:16:04,B of A Securities,Neutral,Buy,down
2023-12-08 10:04:04,Deutsche Bank,Hold,Buy,down
2023-11-02 22:04:57,JP Morgan,Overweight,Overweight,main
2023-11-02 16:43:17,Raymond James,Outperform,Outperform,main
2023-10-17 17:41:31,Truist Securities,Buy,Buy,main
2023-10-09 12:05:57,B of A Securities,Buy,Buy,main
2023-09-14 11:59:22,Argus Research,Buy,,init
2023-09-07 14:49:00,Truist Securities,Buy,Buy,main
2023-08-04 19:51:34,BMO Capital,Market Perform,Market Perform,main
2023-08-03 16:48:02,Raymond James,Outperform,Outperform,main
2023-08-03 16:17:23,Truist Securities,Buy,Buy,main
2023-08-03 16:03:22,JP Morgan,Overweight,Overweight,main
2023-08-03 15:51:34,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-03 15:30:34,Baird,Outperform,Outperform,main
2023-08-03 14:44:06,RBC Capital,Outperform,Outperform,reit
2023-08-03 12:38:58,Barclays,Overweight,Overweight,main
2023-08-02 18:35:49,B of A Securities,Buy,Buy,main
2023-07-21 12:17:53,Goldman Sachs,Neutral,Neutral,main
2023-07-20 12:18:26,Goldman Sachs,Neutral,Neutral,main
2023-07-19 15:58:18,Truist Securities,Buy,Buy,main
2023-07-07 18:29:38,Barclays,Overweight,Overweight,main
2023-05-11 11:15:03,RBC Capital,Outperform,Outperform,main
2023-05-04 16:01:46,JP Morgan,Overweight,Overweight,main
2023-05-04 15:31:25,BMO Capital,Market Perform,,main
2023-05-04 14:54:59,RBC Capital,Outperform,,reit
2023-05-04 13:53:08,Truist Securities,Buy,,main
2023-05-04 13:25:28,Morgan Stanley,Equal-Weight,,main
2023-05-04 12:48:27,Goldman Sachs,Neutral,,main
2023-05-04 12:47:11,B of A Securities,Buy,Underperform,up
2023-05-04 11:32:54,Baird,Outperform,,main
