quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,0.06,0.035,0.02,0.7143
2024-06-30,0.06,0.05,0.01,0.2
2024-03-31,0.07,0.06,0.01,0.1667
2023-12-31,0.05,0.065,-0.02,-0.2308
