quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,0.1628,0.13,0.03,0.2523
2024-06-30,0.1384,-0.12,0.26,2.1533
2024-03-31,0.20551,-0.1,0.31,3.0551002
2023-12-31,0.008,-0.03,0.04,1.2667
