quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.55,0.51,0.04,0.0784
2024-09-30,0.54,0.51,0.03,0.0588
2024-06-30,0.5,0.47667,0.02,0.048899997
2024-03-31,0.51,0.555,-0.05,-0.081099994
