quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.29,1.24872,0.04,0.033099998
2025-03-31,1.13,1.07765,0.05,0.048600003
2024-12-31,1.16,1.18344,-0.02,-0.0198
2024-09-30,1.35,1.2939,0.06,0.0434
