quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.34,-0.62,0.28,0.4516
2024-06-30,-0.41,-0.21,-0.2,-0.95239997
2024-03-31,-0.21,-0.07,-0.14,-2.0
2023-12-31,-0.03,-0.13,0.1,0.76919997
