quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2014-07-31,0.66,0.42,0.24,0.5714
2014-04-30,0.54,0.43,0.11,0.2558
2014-01-31,0.36,0.21,0.15,0.7143
2013-10-31,0.29,0.18,0.11,0.6111
