GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 10:46:30,Piper Sandler,Neutral,Underweight,up
2024-08-08 09:37:09,BMO Capital,Outperform,Market Perform,up
2024-08-07 14:17:20,Evercore ISI Group,Underperform,Underperform,main
2024-08-07 12:02:01,Compass Point,Neutral,Neutral,main
2024-06-12 14:34:50,BMO Capital,Market Perform,Market Perform,main
2024-05-24 15:12:51,Barclays,Underweight,Underweight,main
2024-05-16 14:09:50,Scotiabank,Sector Perform,Sector Perform,main
2024-05-13 13:09:34,Piper Sandler,Underweight,Underweight,main
2024-05-08 17:37:55,Compass Point,Neutral,Neutral,main
2024-03-28 10:44:56,Morgan Stanley,Equal-Weight,Underweight,up
2024-03-08 14:22:58,Truist Securities,Hold,Hold,main
2024-02-22 14:24:15,Goldman Sachs,Sell,Sell,main
2024-02-15 18:47:36,Evercore ISI Group,Underperform,Underperform,main
2023-12-20 19:16:07,Piper Sandler,Underweight,Underweight,main
2023-12-20 16:34:24,Truist Securities,Hold,Hold,main
2023-12-15 11:55:48,BMO Capital,Market Perform,Underperform,up
2023-12-11 12:33:24,Evercore ISI Group,Underperform,In-Line,down
2023-11-28 15:38:24,Citigroup,Sell,Sell,main
2023-11-07 14:53:33,Goldman Sachs,Sell,Sell,main
2023-11-01 16:42:29,Piper Sandler,Underweight,Underweight,main
2023-10-12 13:13:20,Goldman Sachs,Sell,Sell,main
2023-09-26 14:12:50,Compass Point,Neutral,,init
2023-09-15 10:32:38,Truist Securities,Hold,Buy,down
2023-08-17 10:48:08,Evercore ISI Group,In-Line,In-Line,main
2023-08-08 12:50:10,B of A Securities,Neutral,Neutral,main
2023-05-30 12:52:18,Morgan Stanley,Underweight,Underweight,main
2023-05-15 11:37:42,B of A Securities,Neutral,Neutral,main
2023-05-03 13:34:10,Piper Sandler,Underweight,,main
2023-04-27 14:03:45,Mizuho,Neutral,Neutral,main
2023-04-27 08:57:36,Piper Sandler,Underweight,Neutral,down
2023-03-31 12:11:48,Morgan Stanley,Underweight,,main
2023-03-27 13:03:07,Evercore ISI Group,In-Line,In-Line,main
2023-03-23 11:56:22,Citigroup,Sell,Sell,main
