GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-06 15:30:16,UBS,Buy,Buy,main
2024-08-05 22:46:45,DA Davidson,Buy,Buy,main
2024-08-05 13:59:01,Truist Securities,Buy,Buy,main
2024-08-05 11:22:23,Baird,Outperform,Outperform,main
2024-07-22 16:32:07,Citigroup,Neutral,Neutral,main
2024-07-18 15:00:41,Barclays,Equal-Weight,Equal-Weight,main
2024-07-17 09:34:15,Keybanc,Overweight,Sector Weight,up
2024-07-02 12:57:02,Truist Securities,Buy,Buy,main
2024-05-06 12:35:40,Truist Securities,Buy,Buy,reit
2024-05-06 10:45:39,Baird,Outperform,Outperform,main
2024-04-22 17:20:14,Citigroup,Neutral,Neutral,main
2024-03-25 15:44:00,Truist Securities,Buy,Buy,reit
2024-03-14 12:09:57,Truist Securities,Buy,,init
2024-01-26 14:57:57,Citigroup,Neutral,Neutral,main
2024-01-10 12:51:48,Keybanc,Sector Weight,,init
2023-11-14 13:14:14,Barclays,Equal-Weight,Equal-Weight,main
2023-10-23 15:49:46,Citigroup,Neutral,Neutral,main
2023-10-04 09:29:43,UBS,Buy,Neutral,up
2023-09-27 11:49:47,Baird,Outperform,Outperform,main
2023-08-08 11:00:28,Citigroup,Neutral,Neutral,main
2023-08-07 12:03:55,Credit Suisse,Neutral,Neutral,main
2023-05-08 15:40:51,Citigroup,Neutral,,main
2023-05-08 11:46:57,Credit Suisse,Neutral,,main
2023-05-08 11:07:55,Baird,Outperform,,main
2023-02-22 14:50:18,Baird,Outperform,,main
2023-02-22 12:36:24,Credit Suisse,Neutral,,main
2022-11-29 12:23:04,UBS,Neutral,,main
2022-11-07 13:23:43,DA Davidson,Buy,Neutral,up
2022-11-07 12:46:43,Credit Suisse,Neutral,,main
2022-11-07 12:44:13,Citigroup,Neutral,,main
2022-11-07 11:44:30,Barclays,Equal-Weight,,main
2022-08-08 11:31:28,Citigroup,Neutral,,main
2022-05-20 11:20:44,Credit Suisse,Neutral,,main
2022-05-09 10:50:36,Citigroup,Neutral,,main
2022-02-23 10:32:42,Baird,Outperform,Neutral,up
2021-11-15 12:18:32,B of A Securities,Neutral,Underperform,up
2021-11-08 13:16:52,Credit Suisse,Neutral,,main
2021-08-09 13:09:05,Barclays,Equal-Weight,,main
2021-03-01 13:24:29,Credit Suisse,Neutral,,main
2021-01-21 15:22:13,Vertical Research,Buy,Hold,up
2020-11-06 17:47:55,UBS,Neutral,,main
2020-04-27 11:17:50,UBS,Neutral,Buy,down
2020-04-27 11:16:06,Citigroup,Neutral,Buy,down
2020-04-01 16:00:44,Citigroup,Buy,,main
2020-03-19 17:24:03,Goldman Sachs,Neutral,,main
2020-02-19 13:26:00,Citigroup,Buy,,main
2020-02-19 11:11:31,Canaccord Genuity,Hold,Buy,down
2020-02-19 10:01:58,Credit Suisse,Neutral,Outperform,down
2019-11-26 12:59:42,UBS,Buy,,main
2019-11-01 11:19:54,Citigroup,Buy,,main
2019-09-25 12:30:45,Credit Suisse,Outperform,,main
2019-08-22 10:27:34,Canaccord Genuity,Buy,Hold,up
2019-08-02 14:34:12,Citigroup,Buy,,main
2019-05-09 12:44:41,UBS,Buy,,main
2019-05-07 11:01:51,Goldman Sachs,Neutral,Buy,down
2019-05-03 12:15:07,Macquarie,Outperform,Neutral,up
2019-05-02 17:06:06,Keybanc,Sector Weight,Overweight,down
2018-12-12 13:58:11,Goldman Sachs,Buy,Conviction Buy,down
2018-11-20 14:31:34,Deutsche Bank,Hold,Hold,main
2018-11-02 17:41:27,Baird,Neutral,Neutral,main
2018-10-18 11:09:37,Goldman Sachs,Buy,,up
2018-10-12 11:08:20,Citigroup,Buy,Buy,main
2018-10-11 12:01:56,Citigroup,Buy,Buy,main
2018-08-17 11:49:19,Canaccord Genuity,Buy,Hold,up
2018-08-13 13:12:50,UBS,Buy,Neutral,up
2018-05-09 12:12:17,B of A Securities,Buy,Underperform,up
2018-05-07 12:29:05,Credit Suisse,Outperform,Outperform,main
2018-05-04 13:39:37,DA Davidson,Neutral,Neutral,main
2018-05-04 12:38:14,Baird,Neutral,Outperform,down
2018-05-04 12:23:45,Citigroup,Buy,Buy,main
2018-02-27 19:31:03,Barclays,Equal-Weight,Equal-Weight,main
2018-02-22 14:02:00,Credit Suisse,Outperform,Outperform,main
2018-02-21 13:58:37,Keybanc,Overweight,Overweight,main
2018-02-21 13:28:28,Citigroup,Buy,Buy,main
2018-02-09 11:31:14,Keybanc,Overweight,Overweight,main
2018-02-06 13:24:36,Citigroup,Buy,Buy,main
2018-01-24 16:55:56,Barclays,Equal-Weight,Equal-Weight,main
2018-01-18 13:49:56,Credit Suisse,Outperform,Neutral,up
2018-01-03 12:04:38,Baird,Outperform,Neutral,up
2017-12-13 14:24:26,Barclays,Equal-Weight,,init
2017-11-03 18:24:23,UBS,Neutral,,main
2017-11-03 16:11:38,Baird,Neutral,,main
2017-11-03 15:22:11,Credit Suisse,Neutral,,main
2017-10-30 15:32:13,Citigroup,Buy,,main
2017-10-27 12:39:41,Citigroup,Buy,,main
2017-08-04 13:06:48,Deutsche Bank,Hold,Buy,down
2017-08-04 12:36:19,DA Davidson,Neutral,Buy,down
2017-06-01 10:50:52,DA Davidson,Buy,Neutral,up
2017-05-08 10:31:21,Canaccord Genuity,Buy,Hold,up
2017-01-25 14:12:34,Johnson Rice,Buy,Hold,up
2017-01-12 13:47:31,Deutsche Bank,Buy,Hold,up
2016-12-09 12:57:12,Citigroup,Buy,Neutral,up
2016-11-08 11:14:47,Credit Suisse,Neutral,Outperform,down
2016-11-04 12:35:21,William Blair,Market Perform,Outperform,down
2016-11-04 12:34:14,Johnson Rice,Hold,Accumulate,down
2016-11-04 12:19:38,Macquarie,Neutral,Outperform,down
2016-11-04 08:23:12,DA Davidson,Neutral,Buy,down
2016-10-14 04:00:00,Seaport Global,Neutral,Accumulate,down
2016-06-29 08:43:05,MKM Partners,Neutral,,init
2016-02-19 12:27:54,Macquarie,Outperform,,main
2016-02-19 12:17:16,Credit Suisse,Outperform,,main
2016-02-19 11:22:11,FBR Capital,Market Perform,Outperform,down
2015-11-13 12:29:11,Citigroup,Buy,,init
2015-07-31 18:12:41,Stifel,Buy,,main
2015-07-31 17:12:45,Credit Suisse,Outperform,,main
