quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.32,0.3175,0.0,0.007900001
2025-03-31,0.36,0.342,0.02,0.052600004
2024-12-31,0.4,0.372,0.03,0.0753
2024-09-30,0.4,0.385,0.02,0.039
