quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.57,0.55,0.02,0.0364
2025-03-31,0.44,0.49,-0.05,-0.102
2024-12-31,0.53,0.54,-0.01,-0.0185
2024-09-30,0.63,0.54,0.09,0.1667
