quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.84,1.53709,0.3,0.19709998
2025-03-31,1.45,1.25786,0.19,0.1528
2024-12-31,1.82,1.72811,0.09,0.053200003
2024-09-30,1.85,1.49494,0.36,0.2375
