GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 16:03:04,Benchmark,Buy,Buy,main
2024-06-27 11:49:44,Stephens & Co.,Overweight,Overweight,main
2024-05-13 13:36:14,BMO Capital,Market Perform,Market Perform,main
2024-04-22 11:53:18,Keybanc,Overweight,Overweight,main
2024-04-01 13:28:58,Benchmark,Buy,Buy,reit
2024-02-23 12:13:47,Benchmark,Buy,,init
2024-02-12 21:45:05,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-02-12 15:06:23,BMO Capital,Market Perform,Market Perform,main
2023-12-05 09:26:55,BMO Capital,Market Perform,,init
2023-11-20 14:30:35,Stephens & Co.,Overweight,Overweight,main
2023-11-17 13:07:46,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-11-17 11:07:28,Keybanc,Overweight,Overweight,main
2023-11-16 15:55:03,Stephens & Co.,Overweight,Overweight,reit
2023-10-18 10:01:30,Keybanc,Overweight,Overweight,main
2023-08-10 13:00:46,Raymond James,Strong Buy,Strong Buy,main
2023-08-10 07:57:05,Keybanc,Overweight,Overweight,main
2023-07-11 08:33:44,Berenberg,Buy,,init
2023-05-11 11:11:28,Raymond James,Strong Buy,Strong Buy,main
2023-05-11 08:07:20,Keybanc,Overweight,,main
2023-01-09 09:36:16,Keybanc,Overweight,Sector Weight,up
2022-10-06 08:37:44,Raymond James,Strong Buy,,main
2022-08-10 13:37:36,Morgan Stanley,Equal-Weight,,main
2022-06-10 12:07:21,Stephens & Co.,Overweight,,init
2022-05-11 13:06:00,Morgan Stanley,Equal-Weight,,main
2022-02-10 13:32:06,Morgan Stanley,Equal-Weight,,main
2022-01-26 13:52:05,BTIG,Buy,,main
2022-01-14 09:32:56,Keybanc,Sector Weight,Overweight,down
2021-11-19 14:57:24,Morgan Stanley,Equal-Weight,,main
2021-11-01 08:40:30,Keybanc,Overweight,,main
2021-10-05 11:23:19,Raymond James,Strong Buy,,main
2021-07-26 13:20:47,Morgan Stanley,Equal-Weight,,init
2021-02-10 12:44:06,Raymond James,Strong Buy,,main
2021-02-10 10:00:21,Keybanc,Overweight,,main
2021-01-14 14:33:09,Raymond James,Strong Buy,,main
2021-01-06 13:30:56,B of A Securities,Underperform,Neutral,down
2020-12-21 11:50:11,Piper Sandler,Overweight,,init
2020-12-16 15:36:31,Stephens & Co.,Overweight,,init
2020-09-23 12:04:10,Raymond James,Strong Buy,Outperform,up
2020-08-12 12:12:37,Raymond James,Outperform,,main
2020-08-12 08:44:52,Keybanc,Overweight,,main
2020-08-11 12:31:16,BTIG,Buy,Neutral,up
2020-06-18 10:17:06,BTIG,Neutral,Buy,down
2020-05-11 11:20:09,Raymond James,Outperform,,main
2020-03-23 09:54:29,BTIG,Buy,Neutral,up
2020-03-23 09:40:30,Keybanc,Overweight,,main
2020-02-28 11:58:48,DA Davidson,Buy,Neutral,up
2020-02-12 11:43:25,DA Davidson,Neutral,Buy,down
2020-02-11 13:23:34,BTIG,Neutral,Buy,down
2020-02-11 10:54:53,BTIG,Neutral,Buy,down
2019-09-27 11:09:49,B of A Securities,Buy,Neutral,up
2019-08-13 12:46:44,B of A Securities,Neutral,,init
2019-08-12 10:06:32,Keybanc,Overweight,,main
2019-01-02 12:39:12,Keybanc,Overweight,Overweight,main
2018-12-11 13:45:35,BTIG,Buy,,init
2018-11-30 13:19:37,Raymond James,Outperform,Outperform,main
2018-10-24 11:26:13,DA Davidson,Buy,,init
2018-10-15 10:12:17,Keybanc,Overweight,Overweight,main
2018-07-16 11:56:26,Cowen & Co.,Outperform,,init
2018-07-16 10:08:58,Keybanc,Overweight,,init
