quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.1526,0.11667,0.04,0.308
2025-03-31,0.108,0.04,0.07,1.7
2024-12-31,0.1286,0.105,0.02,0.22479999
2024-09-30,-0.002,-0.01,0.01,0.8
