quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,10.2536,24.2556,-14.0,-0.5773
2025-03-31,15.53385,15.979,-0.45,-0.0279
2024-12-31,4.69941,18.94675,-14.25,-0.752
2024-09-30,10.98064,22.33075,-11.35,-0.5083
