quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.4,-0.5372,0.14,0.2554
2025-03-31,1.9,-0.09053,1.99,21.9875
2024-12-31,-0.18,-0.5302,0.35,0.66050005
2024-09-30,-0.47,-0.54167,0.07,0.13229999
