quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.02,0.72073,-0.7,-0.97230005
2025-03-31,0.52,0.68202,-0.16,-0.2376
2024-12-31,1.0,1.10712,-0.11,-0.0968
2024-09-30,1.17,1.086,0.08,0.0773
