quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.15,1.10718,0.04,0.0387
2025-03-31,1.1,1.08983,0.01,0.0093
2024-12-31,1.09,1.08232,0.01,0.0070999996
2024-09-30,1.16,1.08656,0.07,0.067600004
