Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-27 08:00:00-04:00,1.43,1.22,-0.1439
2024-01-09 08:00:00-05:00,2.18,2.38,0.0917
2024-01-03 08:00:00-05:00,2.18,2.38,0.0934
2023-10-18 08:00:00-04:00,1.63,1.75,0.0736
2023-06-28 08:00:00-04:00,1.79,1.66,-0.0737
2023-03-29 08:00:00-04:00,1.38,1.39,0.0091
2023-01-04 08:00:00-05:00,1.95,2.21,0.1362
