Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-10-30 17:00:00-04:00,0.47,1.11,0.2472
2023-08-01 10:00:00-04:00,0.89,1.11,0.2472
2023-07-31 13:00:00-04:00,0.89,1.11,0.2425
2023-04-17 13:00:00-04:00,-0.13,-0.55,-3.1250999999999998
2023-02-20 13:00:00-05:00,0.49,0.52,0.06849999999999999
2022-10-31 13:00:00-04:00,0.46,0.57,0.2527
