Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-25 16:00:00-04:00,3.31,3.21,-0.028700000000000003
2024-03-05 15:00:00-05:00,2.64,2.24,-0.1515
2024-02-27 11:00:00-05:00,2.64,2.24,-0.1515
2024-02-20 08:00:00-05:00,2.64,2.24,-0.1515
2024-01-25 16:00:00-05:00,2.64,2.24,-0.1504
2023-10-26 16:00:00-04:00,3.25,4.45,0.3678
