Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 16:00:00-05:00,1.54,1.76,0.1398
2023-11-08 16:00:00-05:00,1.24,1.59,0.28690000000000004
2023-08-02 16:00:00-04:00,1.0,1.34,0.3464
2023-05-03 16:00:00-04:00,0.83,1.2,0.4514
2023-02-16 16:00:00-05:00,0.82,1.11,0.34659999999999996
2022-11-02 16:00:00-04:00,0.51,0.69,0.3569
2022-08-04 16:00:00-04:00,0.43,0.44,0.0347
2022-05-05 16:00:00-04:00,0.47,0.54,0.1558
