Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 16:00:00-05:00,1.37,1.45,0.061
2023-10-25 16:00:00-04:00,1.56,1.68,0.0779
2023-07-26 16:00:00-04:00,1.49,1.59,0.0644
2023-04-26 16:00:00-04:00,1.43,1.38,-0.0316
2023-02-08 16:00:00-05:00,1.5,1.51,0.0098
2022-10-26 16:00:00-04:00,1.78,1.79,0.0059
2022-07-27 16:00:00-04:00,1.65,1.71,0.0391
2022-04-27 16:00:00-04:00,1.37,1.57,0.149
