Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-07-26 00:00:00-04:00,0.87,0.97,0.11720000000000001
2023-04-25 22:00:00-04:00,0.82,0.9,0.09630000000000001
2023-01-31 21:00:00-05:00,0.5,0.61,0.21
2022-11-01 23:00:00-04:00,0.96,1.1,0.1479
2022-07-27 00:00:00-04:00,0.73,0.87,0.1918
2022-04-29 16:00:00-04:00,0.93,1.09,0.177
2022-02-08 20:00:00-05:00,0.81,0.86,0.061500000000000006
2021-10-27 03:00:00-04:00,1.01,1.26,0.2444
2021-07-28 03:00:00-04:00,0.64,0.98,0.5412
2021-04-28 04:00:00-04:00,0.76,0.79,0.0344
2021-02-03 03:00:00-05:00,0.8,0.77,-0.0375
2020-10-28 06:00:00-04:00,1.0,1.25,0.25
