Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-30 16:00:00-04:00,0.13,0.2,0.5267000000000001
2024-03-06 10:00:00-05:00,0.51,0.53,0.0392
2024-02-08 16:00:00-05:00,0.51,0.53,0.034300000000000004
2023-10-30 16:00:00-04:00,0.2,0.28,0.3965
2023-08-01 16:00:00-04:00,0.12,0.21,0.8026000000000001
2023-04-27 16:00:00-04:00,0.02,0.08,4.2288
