Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-23 15:00:00-04:00,0.8,0.97,0.2125
2024-04-22 16:00:00-04:00,0.81,0.97,0.20500000000000002
2024-01-30 15:00:00-05:00,0.56,-0.54,-1.9643000000000002
2024-01-29 16:00:00-05:00,0.56,-0.54,-1.96
2023-10-23 16:00:00-04:00,1.14,0.13,-0.8862000000000001
2023-07-24 16:00:00-04:00,0.64,0.51,-0.19690000000000002
