Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-20 09:00:00-05:00,0.71,0.78,0.0986
2023-12-19 16:00:00-05:00,0.71,0.78,0.0986
2023-09-27 16:00:00-04:00,2.04,2.06,0.0115
2023-06-28 16:00:00-04:00,1.9,2.74,0.4421
2023-03-22 16:00:00-04:00,0.72,1.04,0.44439999999999996
2022-12-20 16:00:00-05:00,0.66,0.44,-0.3367
2022-09-29 07:00:00-04:00,1.58,1.61,0.019
