Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-28 06:00:00-05:00,0.22,-0.59,-3.6229000000000005
2023-11-15 06:00:00-05:00,1.45,-0.82,-1.5663
2023-08-23 06:00:00-04:00,1.66,1.44,-0.13269999999999998
2023-05-31 06:00:00-04:00,2.57,0.72,-0.7197
2023-02-28 06:00:00-05:00,2.39,2.88,0.2056
2022-11-15 16:00:00-05:00,3.34,2.84,-0.1487
