Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-08-03 04:00:00-04:00,1.08,1.26,0.1631
2023-05-05 04:00:00-04:00,0.72,1.12,0.5664
2023-02-27 03:00:00-05:00,0.92,1.09,0.18480000000000002
2022-11-04 04:00:00-04:00,1.17,1.19,0.0171
2022-08-04 04:00:00-04:00,1.15,0.97,-0.1565
2022-05-06 04:00:00-04:00,0.85,0.91,0.07690000000000001
2022-02-23 02:00:00-05:00,0.67,0.77,0.1493
