Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-08-08 12:00:00-04:00,0.41,0.49,0.19510000000000002
2023-05-10 12:00:00-04:00,0.38,0.48,0.28
2023-02-07 11:00:00-05:00,0.34,1.52,3.4706
2022-11-08 11:00:00-05:00,0.32,-0.48,-2.5
2022-08-09 12:00:00-04:00,0.36,-0.69,-2.9167
2022-05-10 12:00:00-04:00,0.39,0.37,-0.039
2022-02-08 11:00:00-05:00,0.38,0.35,-0.0789
2021-11-10 11:00:00-05:00,0.31,0.5,0.6262
