Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 16:00:00-05:00,1.75,1.99,0.1391
2023-11-07 16:00:00-05:00,1.72,2.45,0.425
2023-08-07 16:00:00-04:00,1.72,1.62,-0.0589
2023-05-08 17:00:00-04:00,1.22,1.47,0.2084
2023-02-16 16:00:00-05:00,0.97,0.79,-0.18230000000000002
2022-11-07 16:00:00-05:00,0.82,1.29,0.5755
2022-08-08 16:00:00-04:00,0.71,0.98,0.3741
2022-05-04 16:00:00-04:00,0.92,0.92,-0.0004
