Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 11:00:00-05:00,2.66,2.61,-0.0188
2024-01-23 16:00:00-05:00,2.66,2.61,-0.0188
2023-10-18 16:00:00-04:00,3.43,3.47,0.0106
2023-07-19 16:00:00-04:00,4.79,4.81,0.0049
2023-04-19 16:00:00-04:00,3.52,4.01,0.1386
2023-01-25 16:00:00-05:00,3.79,4.37,0.1516
2022-10-19 16:00:00-04:00,5.09,5.46,0.07200000000000001
2022-07-20 16:00:00-04:00,6.05,6.73,0.1126
