Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 07:00:00-05:00,0.36,0.25,-0.3056
2023-11-02 07:00:00-04:00,0.6,0.66,0.09179999999999999
2023-08-03 07:00:00-04:00,0.58,0.58,-0.0017000000000000001
2023-05-11 07:00:00-04:00,0.44,0.56,0.28440000000000004
2023-02-22 07:00:00-05:00,0.28,0.27,-0.0468
2022-11-10 07:00:00-05:00,0.53,0.55,0.037700000000000004
2022-07-26 07:00:00-04:00,0.45,0.67,0.4807
2022-05-12 11:00:00-04:00,0.37,0.42,0.1351
2022-02-17 07:00:00-05:00,0.3,0.31,0.050800000000000005
2021-11-11 07:00:00-05:00,0.23,0.26,0.10830000000000001
2021-08-12 07:00:00-04:00,0.31,0.18,-0.4148
2021-05-13 07:00:00-04:00,0.18,0.27,0.4722
