Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-08 07:00:00-05:00,1.96,1.97,0.0058
2023-11-01 06:00:00-04:00,1.63,1.44,-0.1176
2023-07-27 07:00:00-04:00,0.93,0.99,0.063
2023-04-27 07:00:00-04:00,1.25,1.33,0.0621
2023-02-23 06:00:00-05:00,1.24,1.31,0.0582
2022-10-27 07:00:00-04:00,1.58,1.6,0.0143
2022-07-28 07:00:00-04:00,1.02,0.88,-0.1409
2022-04-28 07:00:00-04:00,2.05,2.31,0.1264
