Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-12 07:00:00-04:00,1.5,1.69,0.1302
2024-03-05 09:00:00-05:00,1.83,2.04,0.11480000000000001
2024-02-27 11:00:00-05:00,1.83,2.04,0.11480000000000001
2024-01-19 07:00:00-05:00,1.83,2.04,0.1135
2023-10-18 08:00:00-04:00,1.81,1.93,0.065
