Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-10-25 02:00:00-04:00,1.02,1.16,0.13390000000000002
2023-07-26 02:00:00-04:00,1.32,1.54,0.1711
2023-04-26 02:00:00-04:00,0.48,1.04,1.1577
2023-02-02 01:00:00-05:00,0.71,0.84,0.1765
2022-10-26 02:00:00-04:00,0.57,0.73,0.2852
2022-07-27 02:00:00-04:00,0.44,0.46,0.0455
2022-04-27 02:00:00-04:00,0.11,0.24,1.2222
2022-02-02 01:00:00-05:00,0.12,0.07,-0.42619999999999997
