Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-05 09:00:00-05:00,-0.86,-1.58,-0.8372
2024-02-29 13:00:00-05:00,-0.86,-1.58,-0.8372
2024-02-22 16:00:00-05:00,-0.86,-0.85,0.0166
2024-01-08 18:00:00-05:00,-0.86,-1.58,-0.8372
2024-01-08 09:00:00-05:00,-0.86,-1.58,-0.8372
