Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-21 06:00:00-05:00,0.43,0.52,0.21780000000000002
2023-09-28 06:00:00-04:00,0.78,0.75,-0.0434
2023-06-23 06:00:00-04:00,0.79,1.16,0.46840000000000004
2023-04-11 06:00:00-04:00,0.24,0.44,0.8512000000000001
2022-12-22 06:00:00-05:00,0.7,0.24,-0.6561
2022-09-29 06:00:00-04:00,1.39,0.79,-0.43170000000000003
2022-06-24 06:00:00-04:00,1.49,1.56,0.0464
