Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-08 06:00:00-05:00,1.04,1.06,0.0181
2023-11-02 06:00:00-04:00,1.07,1.07,0.0034000000000000002
2023-08-03 06:00:00-04:00,1.01,1.06,0.0499
2023-05-04 06:00:00-04:00,1.04,-4.83,-5.6442
2023-02-02 06:00:00-05:00,1.01,1.04,0.0263
2022-11-03 06:00:00-04:00,1.0,1.02,0.0181
