Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-24 09:00:00-04:00,0.57,0.69,0.21050000000000002
2024-04-23 16:00:00-04:00,0.57,0.69,0.2021
2024-02-22 09:00:00-05:00,0.48,0.63,0.3125
2024-02-21 16:00:00-05:00,0.48,0.63,0.3138
2023-10-24 16:00:00-04:00,0.35,0.46,0.3236
2023-07-24 16:00:00-04:00,0.25,0.3,0.215
