Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-08 08:00:00-05:00,0.48,0.53,0.1003
2023-11-01 08:00:00-04:00,0.47,0.59,0.2688
2023-08-02 08:00:00-04:00,0.48,0.54,0.12029999999999999
2023-05-02 08:00:00-04:00,0.47,0.5,0.0601
2023-02-09 08:00:00-05:00,0.48,0.5,0.0489
