Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-10-26 08:00:00-04:00,0.76,0.89,0.1711
2023-07-27 08:00:00-04:00,0.66,0.78,0.1759
2023-04-27 08:00:00-04:00,0.3,0.38,0.2528
2023-01-26 08:00:00-05:00,0.12,0.13,0.061200000000000004
