Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-04-30 06:00:00-04:00,0.05,-0.13,-3.7083
2024-02-13 06:00:00-05:00,0.02,0.92,38.434200000000004
2023-10-30 16:00:00-04:00,0.01,0.22,14.714300000000001
2023-07-25 06:00:00-04:00,0.03,0.01,-0.7084
2023-04-25 06:00:00-04:00,0.05,0.06,0.2856
2023-02-08 06:00:00-05:00,0.06,0.12,1.0
