Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-12 01:00:00-05:00,1.09,1.05,-0.0395
2023-08-02 02:00:00-04:00,1.03,1.03,0.0002
2023-05-05 02:00:00-04:00,0.73,0.75,0.0234
2023-02-01 01:00:00-05:00,0.67,0.67,0.0043
2022-11-03 02:00:00-04:00,0.98,0.99,0.0075
2022-08-04 02:00:00-04:00,0.85,0.85,-0.0029
2022-05-04 02:00:00-04:00,0.63,0.63,-0.0008
2022-02-02 01:00:00-05:00,0.53,0.54,0.0149
2021-11-05 02:00:00-04:00,0.87,0.88,0.0069
