Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-10-24 02:00:00-04:00,0.36,0.46,0.2958
2023-07-25 02:00:00-04:00,0.3,0.44,0.4474
2023-04-25 02:00:00-04:00,0.17,0.49,1.8530000000000002
2023-01-26 01:00:00-05:00,0.49,0.89,0.8053
2022-10-25 02:00:00-04:00,0.4,0.19,-0.5207
2022-07-26 02:00:00-04:00,0.08,0.13,0.5854
2022-04-21 02:00:00-04:00,0.13,-0.12,-1.943
2022-01-25 01:00:00-05:00,0.3,0.34,0.1288
