Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-05 17:00:00-05:00,0.18,0.35,0.9444
2024-03-04 18:00:00-05:00,0.18,0.35,0.9444
2024-02-28 16:00:00-05:00,0.18,0.35,0.9859000000000001
2023-11-29 16:00:00-05:00,0.16,0.25,0.5324
2023-08-23 16:00:00-04:00,0.1,0.22,1.1588
2023-05-24 16:00:00-04:00,0.05,0.15,1.8663999999999998
