Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 16:00:00-05:00,0.05,0.08,0.5305
2023-10-31 16:00:00-04:00,0.05,0.08,0.5402
2023-08-01 16:00:00-04:00,0.02,0.07,3.4053
2023-05-02 16:00:00-04:00,-0.02,0.03,2.7452
2023-02-07 16:00:00-05:00,-0.04,0.01,1.2671
2022-11-01 16:00:00-04:00,-0.05,-0.01,0.8170000000000001
2022-08-02 16:00:00-04:00,-0.07,-0.06,0.08689999999999999
2022-05-03 16:00:00-04:00,-0.05,-0.01,0.8090999999999999
