Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 19:00:00-05:00,-0.76,-0.79,-3.95
2023-11-01 20:00:00-04:00,1.27,1.49,17.32
2023-08-02 20:00:00-04:00,0.32,0.36,12.5
2023-05-03 20:00:00-04:00,-1.34,-1.15,14.18
2023-02-08 19:00:00-05:00,-1.08,-1.33,-22.58
2022-11-02 20:00:00-04:00,2.19,1.48,-32.27
2022-08-03 20:00:00-04:00,0.18,0.74,322.86
2022-05-05 20:00:00-04:00,-1.18,-1.42,-20.34
2022-02-09 19:00:00-05:00,-0.6,-1.19,-97.24
